index,transactions,total_spend,avg_bill_value,qty_per_order,mtbp,life_time,cltv,basket_size_s,basket_size_m,basket_size_l,basket_price_sensitivity_la,basket_price_sensitivity_mm,basket_price_sensitivity_um,basket_price_sensitivity_na,basket_type_smallshop,basket_type_topup,basket_type_fullshop,basket_type_na,basket_dominant_fresh,basket_dominant_mixed,basket_dominant_grocery,basket_dominant_nonfood,label
CUST0000708862,2,1.76,0.88,1,139,396,348.48,1,0,0,0,1,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000709464,28,187.72,6.704285714,7.571428571,25.42857143,754,5055.031429,0.321428571,0.321428571,0.357142857,0.142857143,0.464285714,0.321428571,0.071428571,0.678571429,0.285714286,0,0.035714286,0.535714286,0.142857143,0.178571429,0.107142857,1
CUST0000709487,15,191.3,12.75333333,10.06666667,53.8,820,10457.73333,0.266666667,0.2,0.533333333,0.066666667,0.4,0.533333333,0,0.333333333,0.6,0.066666667,0,0.866666667,0.066666667,0.066666667,0,1
CUST0000709510,4,102.54,25.635,26,57.25,495,12689.325,0,0,1,0.5,0.5,0,0,0,0.5,0.5,0,0.75,0.25,0,0,3
CUST0000709576,3,71.55,23.85,16.66666667,241,762,18173.7,0,0,1,0.666666667,0.333333333,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,3
CUST0000709893,2,9.04,4.52,4.5,1.5,682,3082.64,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0.5,0,0,2
CUST0000709994,9,134.32,14.92444444,9.888888889,75.55555556,700,10447.11111,0,0.777777778,0.222222222,0.222222222,0.777777778,0,0,0.444444444,0.333333333,0.222222222,0,0.555555556,0.333333333,0.111111111,0,1
CUST0000710105,8,71.96,8.995,6.625,86,819,7366.905,0.125,0.625,0.25,0.375,0.5,0.125,0,0.625,0.375,0,0,0.25,0.5,0.25,0,1
CUST0000710649,9,265.75,29.52777778,26.55555556,53.44444444,578,17067.05556,0.111111111,0.555555556,0.333333333,0.555555556,0.222222222,0.222222222,0,0.666666667,0,0.333333333,0,0.111111111,0.111111111,0.666666667,0.111111111,1
CUST0000710863,114,4858.47,42.61815789,43.49122807,7.114035088,820,34946.88947,0.271929825,0.271929825,0.456140351,0.219298246,0.631578947,0.096491228,0.052631579,0.473684211,0.070175439,0.429824561,0.026315789,0.324561404,0.429824561,0.087719298,0.131578947,3
CUST0000711147,9,255.05,28.33888889,15.33333333,83.22222222,796,22557.75556,0,0.444444444,0.555555556,0.444444444,0.555555556,0,0,0.444444444,0.222222222,0.333333333,0,0.555555556,0.333333333,0.111111111,0,3
CUST0000711331,11,44.46,4.041818182,3.545454545,70.18181818,799,3229.412727,0.636363636,0.272727273,0.090909091,0.636363636,0.181818182,0.181818182,0,0.727272727,0.272727273,0,0,0.545454545,0.181818182,0.090909091,0.181818182,1
CUST0000711437,3,9.42,3.14,1,56.33333333,238,747.32,1,0,0,0.333333333,0.666666667,0,0,1,0,0,0,0.333333333,0,0.666666667,0,2
CUST0000711473,4,77.63,19.4075,14.75,51,623,12090.8725,0.25,0.25,0.5,0.75,0.25,0,0,0.25,0.5,0.25,0,0.5,0.5,0,0,1
CUST0000711533,164,3100.95,18.90823171,16.94512195,4.951219512,820,15504.75,0.170731707,0.207317073,0.62195122,0.182926829,0.518292683,0.280487805,0.018292683,0.317073171,0.420731707,0.256097561,0.006097561,0.335365854,0.493902439,0.12804878,0.036585366,3
CUST0000711746,58,776.94,13.39551724,6.810344828,13.12068966,785,10515.48103,0.155172414,0.637931034,0.206896552,0.137931034,0.465517241,0.396551724,0,0.482758621,0.517241379,0,0,0.413793103,0.310344828,0.155172414,0.120689655,1
CUST0000711835,92,611,6.641304348,6.315217391,8.532608696,801,5319.684783,0.282608696,0.554347826,0.163043478,0.184782609,0.565217391,0.195652174,0.054347826,0.532608696,0.423913043,0.02173913,0.02173913,0.565217391,0.217391304,0.130434783,0.065217391,1
CUST0000712389,4,69.79,17.4475,11.75,87.75,656,11445.56,0.25,0,0.75,0.25,0.25,0.5,0,0.25,0.5,0.25,0,0.5,0.25,0.25,0,1
CUST0000712525,1,3.26,3.26,4,0,667,2174.42,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000712981,6,89.52,14.92,12.16666667,47.5,392,5848.64,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.166666667,0.666666667,0.166666667,0,0.166666667,0.666666667,0.166666667,0,1
CUST0000713014,1,10.26,10.26,7,0,672,6894.72,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000713077,1,0.91,0.91,1,0,330,300.3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000713276,9,81.18,9.02,8,71.11111111,726,6548.52,0.333333333,0.222222222,0.444444444,0.111111111,0.666666667,0.222222222,0,0.555555556,0.444444444,0,0,0.333333333,0.222222222,0.444444444,0,1
CUST0000713315,1,23.78,23.78,19,0,697,16574.66,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
CUST0000713387,1,11.4,11.4,9,0,600,6840,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000715152,14,10.35,0.739285714,1.214285714,54.07142857,761,562.5964286,0.928571429,0.071428571,0,0,1,0,0,1,0,0,0,0,0.071428571,0.214285714,0.714285714,2
CUST0000715339,1,0.39,0.39,1,0,548,213.72,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000715710,2,1.3,0.65,1,86,659,428.35,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000716845,13,59.8,4.6,12.61538462,49.30769231,649,2985.4,0,0.384615385,0.615384615,0.461538462,0.461538462,0,0.076923077,0.384615385,0.538461538,0,0.076923077,0.230769231,0.076923077,0.615384615,0,1
CUST0000717833,1,0.67,0.67,1,0,148,99.16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000718240,1,25.13,25.13,22,0,414,10403.82,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3
CUST0000718355,2,0.07,0.035,3.5,28.5,640,22.4,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000718842,3,22.37,7.456666667,8.333333333,28.66666667,598,4459.086667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,0,0.666666667,0,0.333333333,1
CUST0000718942,33,316.31,9.585151515,6.363636364,19.06060606,643,6163.252424,0.303030303,0.454545455,0.242424242,0.212121212,0.484848485,0.303030303,0,0.666666667,0.303030303,0.03030303,0,0.454545455,0.303030303,0.212121212,0.03030303,1
CUST0000719069,6,70.03,11.67166667,15,123.5,779,9092.228333,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.833333333,0.166666667,0,0,1
CUST0000719149,35,506.96,14.48457143,12.94285714,17.37142857,624,9038.372571,0.085714286,0.171428571,0.742857143,0.171428571,0.714285714,0.114285714,0,0.257142857,0.714285714,0.028571429,0,0.4,0.285714286,0.314285714,0,1
CUST0000719547,8,133.72,16.715,10.5,86.625,728,12168.52,0,0.5,0.5,0,0.25,0.75,0,0.125,0.875,0,0,0.75,0.125,0,0.125,1
CUST0000719925,21,56.59,2.694761905,4.285714286,33.23809524,707,1905.196667,0.523809524,0.380952381,0.095238095,0.380952381,0.428571429,0.142857143,0.047619048,0.80952381,0.142857143,0,0.047619048,0.380952381,0.19047619,0.333333333,0.047619048,2
CUST0000720050,1,1.08,1.08,3,0,145,156.6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000720862,86,1423.87,16.55662791,11.23255814,9.337209302,818,13543.32163,0.151162791,0.418604651,0.430232558,0.069767442,0.61627907,0.313953488,0,0.395348837,0.5,0.104651163,0,0.325581395,0.476744186,0.139534884,0.058139535,1
CUST0000721182,85,667.67,7.854941176,5.647058824,9.529411765,815,6401.777059,0.352941176,0.470588235,0.176470588,0.329411765,0.435294118,0.211764706,0.023529412,0.682352941,0.305882353,0.011764706,0,0.352941176,0.305882353,0.152941176,0.188235294,1
CUST0000721219,30,79.79,2.659666667,2.766666667,24.56666667,770,2047.943333,0.6,0.4,0,0.1,0.666666667,0.233333333,0,1,0,0,0,0.766666667,0.066666667,0.133333333,0.033333333,2
CUST0000722362,35,697.55,19.93,13.65714286,19.94285714,720,14349.6,0.085714286,0.314285714,0.6,0.028571429,0.428571429,0.542857143,0,0.142857143,0.628571429,0.228571429,0,0.571428571,0.4,0,0.028571429,1
CUST0000722715,1,10.92,10.92,21,0,429,4684.68,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000723244,2,6.46,3.23,2.5,2.5,444,1434.12,0.5,0.5,0,0.5,0,0.5,0,1,0,0,0,0.5,0,0,0.5,2
CUST0000723290,3,11.89,3.963333333,4.333333333,94,366,1450.58,0.333333333,0.666666667,0,0,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0,0,0.666666667,2
CUST0000723331,3,4.91,1.636666667,1.666666667,257.3333333,782,1279.873333,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0,1,0,0,0,0.333333333,0,0.666666667,0,2
CUST0000723601,3,2.26,0.753333333,1.333333333,182.6666667,670,504.7333333,1,0,0,0.333333333,0.666666667,0,0,1,0,0,0,0.333333333,0,0.666666667,0,2
CUST0000723680,48,360.05,7.501041667,2.979166667,13.6875,668,5010.695833,0.75,0.1875,0.0625,0.104166667,0.333333333,0.5625,0,0.916666667,0.041666667,0.041666667,0,0.125,0.041666667,0.833333333,0,2
CUST0000723885,3,46.97,15.65666667,13.66666667,83,418,6544.486667,0,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,1,0,0,0.666666667,0.333333333,0,0,1
CUST0000723950,10,112.71,11.271,7.1,48.2,732,8250.372,0.5,0.2,0.3,0.6,0.4,0,0,0.6,0.4,0,0,0.5,0.3,0.2,0,1
CUST0000724079,1,2.63,2.63,3,0,435,1144.05,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000724166,9,177.48,19.72,18.11111111,88,797,15716.84,0.111111111,0.333333333,0.555555556,0.777777778,0.111111111,0.111111111,0,0.444444444,0.111111111,0.444444444,0,0.222222222,0.555555556,0.111111111,0.111111111,3
CUST0000724403,5,188.53,37.706,32.2,136.4,696,26243.376,0,0,1,0.4,0.6,0,0,0,0.4,0.6,0,0.2,0.4,0.4,0,3
CUST0000724917,6,41.79,6.965,4.5,120.8333333,804,5599.86,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0.666666667,0,0.333333333,0,1
CUST0000725312,4,28.81,7.2025,5,103.75,506,3644.465,0.25,0.75,0,0,1,0,0,1,0,0,0,0.75,0,0.25,0,2
CUST0000725682,3,3.44,1.146666667,1.666666667,140,435,498.8,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0,1,0,0,0,0,0,1,0,2
CUST0000726145,1,1,1,4,0,103,103,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000726742,4,62.77,15.6925,10.5,115.5,575,9023.1875,0,0.75,0.25,0.25,0.5,0.25,0,0.75,0,0.25,0,0,0.75,0,0.25,1
CUST0000727069,3,26.29,8.763333333,2,158,568,4977.573333,1,0,0,0.333333333,0.666666667,0,0,1,0,0,0,0,0.333333333,0,0.666666667,2
CUST0000727185,1,3.42,3.42,5,0,644,2202.48,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
CUST0000728610,22,475.56,21.61636364,16.09090909,33.45454545,762,16471.66909,0,0.045454545,0.954545455,0.045454545,0.409090909,0.545454545,0,0,0.909090909,0.090909091,0,0.818181818,0.181818182,0,0,1
CUST0000728732,7,61.32,8.76,8.714285714,74.85714286,650,5694,0.714285714,0.142857143,0.142857143,0.428571429,0.428571429,0.142857143,0,0.857142857,0,0.142857143,0,0.428571429,0.285714286,0.285714286,0,2
CUST0000729095,1,18.22,18.22,11,0,496,9037.12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
CUST0000729395,52,719.76,13.84153846,13.05769231,13.71153846,720,9965.907692,0.115384615,0.288461538,0.596153846,0.25,0.615384615,0.115384615,0.019230769,0.365384615,0.442307692,0.192307692,0,0.423076923,0.365384615,0.076923077,0.134615385,1
CUST0000729646,16,67.94,4.24625,3.25,46.625,758,3218.6575,0.5625,0.375,0.0625,0.1875,0.5625,0.1875,0.0625,0.8125,0.125,0,0.0625,0.4375,0.1875,0.0625,0.25,2
CUST0000729834,4,35.61,8.9025,3.75,142.75,624,5555.16,0.75,0,0.25,0,1,0,0,0.75,0.25,0,0,0,0.25,0.75,0,2
CUST0000731575,1,5.94,5.94,3,0,370,2197.8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2
CUST0000731776,4,91.12,22.78,16,68.25,450,10251,0.5,0.25,0.25,0.25,0.5,0.25,0,0.5,0.25,0.25,0,0.5,0.5,0,0,1
CUST0000731822,20,140.74,7.037,5,35.95,793,5580.341,0.4,0.45,0.15,0.15,0.8,0.05,0,0.8,0.2,0,0,0.3,0.15,0.5,0.05,2
CUST0000732505,19,60.23,3.17,4.052631579,41.57894737,801,2539.17,0.368421053,0.578947368,0.052631579,0.157894737,0.631578947,0.210526316,0,0.947368421,0.052631579,0,0,0.421052632,0.052631579,0.526315789,0,2
CUST0000732514,1,2.93,2.93,3,0,761,2229.73,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CUST0000733271,14,121.18,8.655714286,5.5,55.35714286,787,6812.047143,0.214285714,0.642857143,0.142857143,0.285714286,0.571428571,0.142857143,0,0.571428571,0.357142857,0.071428571,0,0.428571429,0.571428571,0,0,1
CUST0000733309,1,6.8,6.8,5,0,283,1924.4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000733356,1,10.15,10.15,10,0,663,6729.45,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
CUST0000733633,3,108.82,36.27333333,19,98,370,13421.13333,0,0,1,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,3
CUST0000733647,4,59.46,14.865,6.5,87.25,354,5262.21,0.5,0,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0.5,0,0,1
CUST0000733782,12,56.96,4.746666667,2.5,22,761,3612.213333,0.583333333,0.416666667,0,0,0.833333333,0.083333333,0.083333333,0.916666667,0,0,0.083333333,0.75,0,0.166666667,0,2
CUST0000734755,2,8.14,4.07,5,130.5,286,1164.02,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000735488,1,4.23,4.23,3,0,249,1053.27,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2
CUST0000735558,2,12.3,6.15,2,1.5,107,658.05,1,0,0,0,1,0,0,1,0,0,0,0.5,0.5,0,0,2
CUST0000735727,88,355.33,4.037840909,2.761363636,7.159090909,648,2616.520909,0.579545455,0.420454545,0,0.193181818,0.556818182,0.227272727,0.022727273,0.897727273,0.090909091,0,0.011363636,0.715909091,0.147727273,0.068181818,0.056818182,2
CUST0000736244,38,338.93,8.919210526,6.368421053,21.13157895,817,7286.995,0.184210526,0.657894737,0.157894737,0.052631579,0.394736842,0.552631579,0,0.710526316,0.289473684,0,0,0.552631579,0.263157895,0.131578947,0.052631579,1
CUST0000736981,1,18.67,18.67,17,0,376,7019.92,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000737177,6,64.71,10.785,4.666666667,122.6666667,763,8228.955,0.666666667,0,0.333333333,0,0.833333333,0.166666667,0,0.333333333,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0,2
CUST0000737431,2,3.83,1.915,2,160,515,986.225,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0.5,0.5,2
CUST0000738190,2,2.41,1.205,1.5,0.5,607,731.435,1,0,0,0.5,0,0.5,0,1,0,0,0,0.5,0,0,0.5,2
CUST0000738459,16,279.11,17.444375,14.125,48.875,794,13850.83375,0.125,0.375,0.5,0.625,0.375,0,0,0.25,0.3125,0.4375,0,0.4375,0.3125,0.1875,0.0625,1
CUST0000738557,18,195.49,10.86055556,7.555555556,15.5,817,8873.073889,0.222222222,0.444444444,0.333333333,0.277777778,0.555555556,0.166666667,0,0.666666667,0.333333333,0,0,0.5,0.166666667,0.277777778,0.055555556,1
CUST0000738587,8,91.31,11.41375,8.25,55.375,705,8046.69375,0.375,0.5,0.125,0,0.375,0.625,0,0.625,0.375,0,0,0.625,0.375,0,0,1
CUST0000738722,10,84.87,8.487,7.9,66.6,806,6840.522,0.3,0.3,0.4,0.2,0.7,0.1,0,0.4,0.6,0,0,0.1,0.4,0.4,0.1,1
CUST0000738850,7,92.18,13.16857143,12,66.42857143,617,8125.008571,0.142857143,0.428571429,0.428571429,0.428571429,0.428571429,0,0.142857143,0.571428571,0.285714286,0.142857143,0,0.142857143,0.428571429,0.285714286,0.142857143,1
CUST0000740681,12,11.18,0.931666667,1.75,51.58333333,663,617.695,0.833333333,0.166666667,0,0,1,0,0,1,0,0,0,0.083333333,0,0.833333333,0.083333333,2
CUST0000740753,3,16.25,5.416666667,4,33.33333333,713,3862.083333,0,1,0,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0.333333333,0,1
CUST0000741350,1,5.07,5.07,4,0,527,2671.89,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CUST0000741414,3,57.86,19.28666667,4.666666667,137.6666667,475,9161.166667,0.333333333,0.666666667,0,0,0,1,0,1,0,0,0,0,0.333333333,0.666666667,0,2
CUST0000741458,2,20.25,10.125,6.5,51,465,4708.125,0.5,0,0.5,0,0,1,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000741649,14,104.71,7.479285714,4.857142857,51.14285714,720,5385.085714,0.571428571,0.214285714,0.214285714,0.071428571,0.714285714,0.214285714,0,0.571428571,0.428571429,0,0,0.285714286,0.5,0.142857143,0.071428571,1
CUST0000741672,2,3.08,1.54,1,267,781,1202.74,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000741711,15,396.33,26.422,17.6,52.73333333,813,21481.086,0.2,0.2,0.6,0.266666667,0.733333333,0,0,0.333333333,0.466666667,0.2,0,0.466666667,0.333333333,0.066666667,0.133333333,1
CUST0000741858,1,3.86,3.86,3,0,418,1613.48,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000742399,37,560.8,15.15675676,10.10810811,16.21621622,604,9154.681081,0.135135135,0.243243243,0.621621622,0.621621622,0.243243243,0.108108108,0.027027027,0.324324324,0.648648649,0.027027027,0,0.405405405,0.27027027,0.216216216,0.108108108,1
CUST0000742733,8,113.67,14.20875,11.75,70.75,585,8312.11875,0.125,0.375,0.5,0,1,0,0,0.5,0.25,0.25,0,0.375,0.375,0.25,0,1
CUST0000742814,13,54.9,4.223076923,4.230769231,59.23076923,793,3348.9,0.307692308,0.615384615,0.076923077,0.153846154,0.461538462,0.384615385,0,0.846153846,0.153846154,0,0,0.692307692,0,0.230769231,0.076923077,2
CUST0000743591,1,12.39,12.39,12,0,173,2143.47,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000743903,48,2097.49,43.69770833,38.3125,16.66666667,812,35482.53917,0,0.041666667,0.958333333,0,0.75,0.25,0,0.020833333,0.125,0.854166667,0,0.375,0.604166667,0.020833333,0,3
CUST0000744030,1,0.31,0.31,1,0,366,113.46,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000744116,15,165.87,11.058,6.733333333,45,680,7519.44,0.533333333,0.2,0.266666667,0.133333333,0.8,0.066666667,0,0.733333333,0.133333333,0.133333333,0,0.466666667,0.266666667,0.133333333,0.133333333,2
CUST0000744374,50,211.87,4.2374,3.64,16.08,808,3423.8192,0.44,0.54,0.02,0.18,0.7,0.1,0.02,0.82,0.14,0.02,0.02,0.46,0.18,0.28,0.06,2
CUST0000744797,13,157.59,12.12230769,12.53846154,51.15384615,753,9128.097692,0.307692308,0,0.692307692,0.923076923,0.076923077,0,0,0.307692308,0.307692308,0.384615385,0,0.076923077,0.769230769,0.153846154,0,1
CUST0000744848,1,2.51,2.51,2,0,202,507.02,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000745448,63,403.52,6.405079365,6.507936508,12.55555556,800,5124.063492,0.380952381,0.412698413,0.206349206,0.158730159,0.80952381,0.031746032,0,0.746031746,0.158730159,0.095238095,0,0.19047619,0.111111111,0.587301587,0.111111111,2
CUST0000745547,6,156.91,26.15166667,19.5,119,794,20764.42333,0.166666667,0.166666667,0.666666667,0.166666667,0.666666667,0,0.166666667,0.166666667,0.5,0.166666667,0.166666667,0.333333333,0,0.333333333,0.166666667,1
CUST0000747199,3,40.78,13.59333333,11,130.6666667,501,6810.26,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0,0,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,1
CUST0000747920,1,15.23,15.23,22,0,210,3198.3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000748016,1,2.23,2.23,2,0,478,1065.94,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
CUST0000748927,2,6.13,3.065,3,218.5,689,2111.785,0.5,0.5,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,2
CUST0000749748,1,18.75,18.75,16,0,170,3187.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
CUST0000750007,8,107.85,13.48125,6.375,97.125,822,11081.5875,0.25,0.375,0.375,0,0.5,0.5,0,0.625,0.375,0,0,0.625,0.125,0.25,0,1
CUST0000750601,2,87.92,43.96,24.5,248,591,25980.36,0,0,1,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0,0.5,0,3
CUST0000750899,2,61.45,30.725,17.5,19,248,7619.8,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,1
CUST0000751170,20,394.74,19.737,14.6,31.85,645,12730.365,0,0.3,0.7,0.05,0.8,0.15,0,0.2,0.5,0.3,0,0.8,0.2,0,0,1
CUST0000751202,17,860.1,50.59411765,25.29411765,46.88235294,804,40677.67059,0,0.117647059,0.882352941,0.058823529,0.941176471,0,0,0.117647059,0.176470588,0.705882353,0,0.411764706,0.470588235,0.117647059,0,3
CUST0000751265,3,84.71,28.23666667,19.33333333,147.3333333,604,17054.94667,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,0,1
CUST0000751461,2,79.59,39.795,27.5,25,154,6128.43,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,3
CUST0000751735,1,6.64,6.64,5,0,739,4906.96,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000751815,1,19.02,19.02,16,0,678,12895.56,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000751850,81,1792.98,22.13555556,21.51851852,8.679012346,710,15716.24444,0.037037037,0.12345679,0.839506173,0.703703704,0.259259259,0.037037037,0,0.098765432,0.456790123,0.444444444,0,0.592592593,0.333333333,0.061728395,0.012345679,3
CUST0000751869,10,73.13,7.313,7.5,71.5,781,5711.453,0.5,0.2,0.3,0.6,0.1,0.3,0,0.7,0.2,0.1,0,0.6,0.2,0.1,0.1,1
CUST0000752141,1,4.07,4.07,6,0,354,1440.78,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000752269,1,0.97,0.97,1,0,145,140.65,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
CUST0000752293,1,3.43,3.43,2,0,725,2486.75,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000753316,1,0.88,0.88,1,0,793,697.84,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000753831,2,4.56,2.28,2.5,233,688,1568.64,0.5,0.5,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,2
CUST0000753873,1,7.21,7.21,5,0,186,1341.06,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000754113,55,586.99,10.67254545,10.10909091,14.12727273,821,8762.159818,0.036363636,0.4,0.563636364,0.454545455,0.490909091,0.054545455,0,0.163636364,0.8,0.036363636,0,0.709090909,0.290909091,0,0,1
CUST0000754373,1,2.01,2.01,1,0,154,309.54,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000754613,18,652.24,36.23555556,20.27777778,43.94444444,820,29713.15556,0,0.166666667,0.833333333,0.444444444,0.555555556,0,0,0.166666667,0,0.833333333,0,0.333333333,0.5,0.166666667,0,3
CUST0000754756,3,20.32,6.773333333,7.666666667,80,564,3820.16,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,1
CUST0000755368,24,396.08,16.50333333,13.41666667,28.875,715,11799.88333,0,0.25,0.75,0.041666667,0.666666667,0.291666667,0,0,0.958333333,0.041666667,0,0.791666667,0.208333333,0,0,1
CUST0000755461,75,1167.06,15.5608,11.70666667,10.88,820,12759.856,0,0.346666667,0.653333333,0.6,0.4,0,0,0.146666667,0.733333333,0.12,0,0.546666667,0.426666667,0.026666667,0,1
CUST0000755592,2,5.91,2.955,1.5,154.5,597,1764.135,1,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,2
CUST0000756447,6,22.29,3.715,5,115.6666667,713,2648.795,0.5,0.166666667,0.333333333,0.5,0.333333333,0.166666667,0,0.666666667,0.333333333,0,0,0.5,0.5,0,0,1
CUST0000756576,33,222.43,6.74030303,2.96969697,21.63636364,722,4866.498788,0.606060606,0.363636364,0.03030303,0.090909091,0.606060606,0.272727273,0.03030303,0.939393939,0.03030303,0.03030303,0,0.454545455,0.090909091,0.151515152,0.303030303,2
CUST0000756664,8,104.39,13.04875,10.25,47.5,522,6811.4475,0,0.625,0.375,0.125,0.625,0.25,0,0.625,0,0.375,0,0.25,0.5,0.125,0.125,1
CUST0000757450,2,36.08,18.04,16,38.5,719,12970.76,0,0,1,0.5,0.5,0,0,0,0,1,0,0,1,0,0,3
CUST0000757747,4,52.23,13.0575,13.25,151.25,661,8631.0075,0.25,0.25,0.5,1,0,0,0,0.5,0,0.5,0,0.25,0.75,0,0,1
CUST0000757776,15,529.81,35.32066667,30.8,52.8,808,28539.09867,0,0,1,0,0.666666667,0.333333333,0,0,0.2,0.8,0,0.266666667,0.733333333,0,0,3
CUST0000757938,3,1.88,0.626666667,1,36,317,198.6533333,1,0,0,0,1,0,0,1,0,0,0,0.333333333,0,0.666666667,0,2
CUST0000758000,17,252.95,14.87941176,15.47058824,41.82352941,728,10832.21176,0.117647059,0.411764706,0.470588235,0.294117647,0.529411765,0.058823529,0.117647059,0.235294118,0.352941176,0.294117647,0.117647059,0.705882353,0.117647059,0.058823529,0,1
CUST0000758019,3,1.41,0.47,1,254.3333333,821,385.87,1,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333,0.666666667,2
CUST0000758027,4,57.39,14.3475,9,96.5,644,9239.79,0.5,0,0.5,0,0.25,0.75,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000758391,14,96.96,6.925714286,6.571428571,55.42857143,793,5492.091429,0.214285714,0.5,0.285714286,0,0.428571429,0.5,0.071428571,0.571428571,0.428571429,0,0,0.571428571,0.285714286,0.071428571,0.071428571,1
CUST0000758585,1,0.69,0.69,1,0,304,209.76,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000758622,145,398.25,2.746551724,1.95862069,5.448275862,802,2202.734483,0.786206897,0.213793103,0,0.117241379,0.703448276,0.172413793,0.006896552,0.979310345,0.013793103,0,0.006896552,0.751724138,0.089655172,0.137931034,0.013793103,2
